Name,Images,Title,Year,Dims (Inches),Materials,Notes / Exhibition Text,Dims (Metric)
721,"NZ6_7347.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/rf4xSzzCSHgOaoM_fISYrg/TfxMoRyFk9uVpjzLzGcxtshW7Vr2la9nnbP8pLXIyWVu4EDiDuiTqvYXcPJvP7z3ZgL3yTy1XwhYE8XM-h6on6PhUKom2-Ma8pacEcvrRYI/A4mVZQSGL4fGz2-Kv4XwpaiFCMuxglKwGDH5J3AnYq0),NZ6_7346.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/hBLT8z_EZY6BMcRKPWPUZg/2CxTZh2iKI5bh6iynHxxYfzhcp0KtQIplj_pAWLfXgxphW-_3c_dAPGM6CaxMb3nx_7eGTdGwIGlPAEEtj7ma5JH9M-2cvvWwoOx6MtqlD0/485Mq7W6bjK06uQQGwku0vbTX0UW5c1st2iDSlM0ZPA)",Untitled,2021,12.75 x 18.125 x 2,"Fiberglass reinforced gypsum, urethane resin, pigments, inkjet dyes, silver gelatin print, spray paint, cake topper.",,
720,"NZ6_7327.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/A5Qc7VvIsR99HkH4cv91QQ/Kkl_8y4VjUFxKh8DIO8sqVD1VtXKEkUKHBMJgBrKqFMk_EMIGnZPzSieja83Red1O35ZkIcPhEK3tKVWpbNbk7xGYstPDsPZkk6trmUsW4w/_mxZzQPj1xMea1jESeAfz6-_4fi4vDnBdoI0sM8FLoc),NZ6_7330.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/3PS_SQ8NAi_FUEj1K8HXgw/WxQM48mkOQPMOncWoCfno2-eB1IsOPsWMKdFSpEkJ9U0apHuXuJGTzQuJJ4OCQRG-v9ugLcx37ltrQG1c3bfVQCEpwGvsNQExI8h9vtQPaw/VuM9hMDOBEpfbkivfzFq7fBGPMYqVaC3p41d1-nw67Y)",Untitled,2021,10.25 x 18.125 x 2.5,"Fiberglass reinforced gypsum, urethane resin, pigments, inkjet dyes, silver gelatin print, spray paint, dried vegetation.",,
719,"NZ6_7103-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/SONcpQ1usm0qmWGFjOAegg/z5VF-OhmCYJ0yUGIXlkZGlyxB49ycrnvcObfUkkoeqcEdA2wMn5M12PyBdDgW23CpUBUU2VfhDWgb_ydS8-N0T_KRzW-kvckUg432OoG0Jg/MZE5eTxiEM1E5gtq-s9Mc7qZ7z_67FWarMneiGyV6_A),NZ6_7104-2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/8j1Jk5Sb5GH8EOCwVQjp5g/FNSgOx3VfMPpSWx0ZmK_8GrG4YWePvE8ZdXXvsFKLXb_GkfT8vEURTJyIUqt3gzuEG2BMBng_B-n1w4GJ0rjl8y729_lMrDp5Ra7lMQ8ldk/4DbYnoVbD3PBeat2v5FAJ13TvkirqFSwET_G6Y5Y1RY)",Untitled,2021,27.75 x 49.25 x 3.25,"Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, spray paint, block printing ink, dye sublimation print on polyester fabric.",Attached images are studio shots - do not publish / share on social media,
718,"NZ6_7007.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/hLR2IR0z9M1ZGja40DkyGA/QyvPRlblBW6k5MRkUAMqILtl4TpiW23D1ezRbwwgZ-yF4q8kMtgYYoUD4SAi_wn_Q0AwdW6kw_fgvfwWD6I79AxSxzdWq2rS4iPbH8D6jYc/UMzuwIOhkZYXbj9svTuSGzeckY7jPVDq_TTy78EMcq0),NZ6_7010.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/h4Nq6G5CLfGBtVMqchr86Q/9sW_dN5c6UnUSkOwf6XZg8d0imDxjgdvcpAakXxeFB-wrJ85VcuUpsWNAH5MKu_tt5sLKgdD-4j5gIZfcrHe1tJIDOmYSaGZ8zKmBKp_Di0/5dajPkeeAkDIqPqLAgwZbwacFNurjgB-4tJXuGOJKqQ)",Untitled,2021,22 x 38.5 x 3,"Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, carbon fiber, wire, electrical cable.","Art Basel Miami 21

Damaged in shipment May 22

Repaired and partially remade May 23
",
717,"NZ6_7123-Edit.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/rXHGPKRq2MXKiEDn2ETk8w/ag2rMqpnve6U6Tf1wdeyU_i0AHAm8XKr7SBMl3Svv1HWVxMkqOd_3qmwbT9o2EEAuTimUup0QcXay7uraxwU_m-cfTxuFupBsQiVH5tRtMU/b494FwMkfigelujWZzn2JzIa6ebBbSd8JEM08t6XBHQ),NZ6_7124.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/y9SPDxqeXarD3U2faqTOBg/Tfwpyo3VcHsEjYZ0BxmUnt2JS_oGWPmVgLoQBiq0MESGiwyg7lJy5wwWreixU-xthhVJMMwhVC4kMHBJ_kFC9y0Wm8FVYlNso1hJWEdZiZw/ec2nTsbh0snVG-F_IY0E_vDPmgDZKmgdAFvIsPctlN0)",Untitled,2021,"45 x 25 x 2.75""","Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, inkjet print on paper, carbon fiber, television components.","Art Basel Miami 21

Dims need verification

Important note on this work:  
I meant to send a different work than this with Aaron but there was a mix up as he was here rather late.  Not his fault at all - I wasn't clear in my communication.  
The only reason I wasn't quite ready to send the work is because there is some paper on the back  that is a bit exposed and I needed time to cover it with fiberglass to give it some reinforcement.  I also wanted to put a shallower cleat on the back, but the one that is on the back is totally fine.  It looks finished from the front, and I'm totally fine to show it.  If I can get my hands on it again, I'd like to give that paper more protection.  This would not take very long to do.  ",
716,"NZ6_7087bat-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/dPaSlHDltNbwKRBmhMSulQ/upeoD1ESR0vz2BBbRusimeCOJnfGhnskIWDPJIvlMpzn3Og9svtxlZMuljd7eGYLsdYVViMer9uwFJlxTX1N7VdeYlwzYO261fULsnCLxZU/q-HoJL_iOIcXdO9qTGAQtHO8XDRwZ4B-vsSnpQRsQSc),NZ6_7087bat.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/KSOlOWTU2nxT6wQSaK8teg/hL3R6cmWTx5pq_HUuNQFkbuc0fs9ip0jwRwUvycV9Y1jrexkSr5F0M16qV7toBCxGxklhVXuFaUHSPqOeX2qndzhwa-F-yqCWWgG60eJp0Y/uWmn3YUunQ4_6obE7sbmsNCoMxFtdqlu8hqdKxmiB0Q)",Untitled,2021,27.5 x 49 x 2.75,"Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, silver gelatin print, block printing ink, construction paper, camera grip, inkjet print on paper, polyester fabric.",Art Basel Miami 21,
715,"NZ6_7125-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/EIvYAUt-O_bwYPKNZ8BBgQ/4dqj4GPbrjFPd_t1W8G36coqwjajQujbzn2jCOVVoUVnyDPBJDP-9xU4rgqBTkNazitoyhuRfHjjRnErZ-tSQmmGGoI-YlVZnOcDFYjwLOw/hPi1N_nyh7OIjb66nKN0r2gVD5qdR4RR3jx94M4HiW4),NZ6_7126-2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/OQXn4nJcbjLeeiIHv0Gavg/oMnOKn41ShjbUkZ9vQjjX5H2_Kp6HuC3Z5fsTA_jjzFi-xDZADgQ7mFEOzIoAZSnizJM_DKU1KvGFZgpcGtWDSghp8_joJmKPAZHIzB6EUA/e0gOzEdQcWRJbKBdTji6r3vfCJQTEXTGcWp9yoXhL_w)",Untitled,2021,"27.5 x 49 x 2.75""","Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, spray paint ,inkjet print on polyester fabric.",Art Basel Miami 21,
714,"NZ6_7095-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Bd0ijRPeMzRksHTWwvNsOw/rSxPayG86VU0RHZOBCCviyqvAH4kEaaGHZ2jOg_wBIltSl3ViOrTVxxJ-t88QZISc6B5KCkutY_xMOkK7KV7m5sEkt5t78pMpbf9vhtvvvI/9hmndZ26CfqXXYJenQ2IPNYstFGOWWUabkdoo-aLnYo),NZ6_7097-2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/yTWoksExRiX3kIVdPvDl4A/GHd7EqWveL40EBVnmCmWFcZrdEYDyaW_U0Y2lPF9T0dE4uWFyKut3VieifJRLSh-Qlj2D5h3nWnxg4Gh5fQ4uN8zjImxfzPIobZv2icTPwI/MDob8vetVb6J81Nds-Li_CFxA6gyB2062rEOKWEF4Ck)",Untitled,2021,27.5 x 49 x 2.75,"Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, silver gelatin print, spray paint, charcoal, mobile phone housing",Art Basel Miami 21,
713,"NZ6_7118-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/_Ju5hzuZB1AhufAzeVdkyg/GaDZG6j4vEH-voePPf1eQabqd-7pB8CWtZ3lowejes5_boLshS173csfr-gejVa5TUFnYRghVU8E-_KeaR6bWxdrLGgC3Iv8olxa3tFF2pE/J65Rxu3y9t9773FpjYsr0kWFY7bQbg0DV9dhNutSFMg),NZ6_7120-2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/oLtzy5A8DOhiNYoMGb26sg/GnJ-SGbEAg0o4xrZG0bkJ9skH6FT9Wbuo3gByqeR9cGVz_tuMUEUyLwxvijmAb9OpOPYpwxWLZ16Ji9xYu1fYDPwyC13e9R9ukOqAVrqpqM/ZPbOFDY9nyyRbRNGgZa9tu7eWT0GK1ziwqmwqLnjg2Q),NZ6_7121-3.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/BpnyrX-JW-1gAlQ2BaRx_w/M006BzbJZ-ES5QrCCvtm823w42OpgRNEQzZmfnvO1rgfa4XxAwrJrp8lPepiHc4nnQc9veOQZuM1nGf6TL1JXJTQ0aHdX3J1OS5tThdbWwY/iTE6OuIIT7piyZasPrdfvoIMCVQKJtj2Yf_a_FKaDJg)",Untitled,2021,27.25 x 45.5 x 3.5,"Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, feathers, inkjet print on polyester fabric, charcoal.","Art Basel Miami 21

Damaged in shipping -
Destroyed and reconfigured into new work 8/22",
712,"NZ6_7107-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/A_lyYPYLIObz-AZXJEldqg/dQGylD1BO-2VO0FqITzJEcbkDg2WRdIB93mM6buiPQR-BQiT8tuqfhkLZoT_g2HLZKK2uojxMquSoW-_Jd3QD1V5d-FSaPUbrM9bxjLjbzE/vq98v2_GggKasFSJauGvUSmHsqHXcBQEJBlcHJYmwYk),NZ6_7109-2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/I2uV0bvHJ3YRlMbT8bvWIQ/2GYNfOHgeZnV_i8dhVfKbRwPAeM0CpRdRbpxVnASf1JeFHQdX-tYRR0b9BmAeh95Z5uq_FMtdkNDVD4k8Y9zNITlq5r6jpqQj0vWOfbXUEY/zDW4CBGtFBGZnio7wIOaEIMel3aXry7mjSSeZLbHxhY),NZ6_7114-3.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/GWGl2IE6skN3trsIYDOi7w/kO2r-nP7X6HRmCu3Tqc5g-s-DrLoCpRPXbLJZBpTZIYGa4OEuO1jyD2DydiKYky9udE9IDLfH8SpcCE8zA1xTST-FiyqID2NlsKuzkwLZyo/RFR6RtnCuGBns3dmThE53tr_TBphUw4Qf7WOAK7NLwE)",Untitled,2021,"27.75 x 47.25 x 3.5""","Fiberglass reinforced gypsum, Fiberglass Cloth, Epoxy Resin, urethane resin, pigments, inkjet dyes, spray paint, fabric toy, charcoal",Art Basel Miami 21,
711,"Tonsfeldt_Untitled_Magenta_Plains_1_Corrected.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/m-XeAPcmNpjs9S7kGyWGEg/-uEP-pdXxfDga7nUolk10XnGXaIUPLIDTHSk0u-W4EcXSL53xSruwS_neDn9w5jfsXK3SA1zKDmHVVzTCM_bSLTbGoE1-TkrnwQiI5O2nIM--W1VJBx6HupE4df5XsZcutJVD_zQLNq0NQI6diLeLA/HAHp2Vu4jg9eKVEVkJkDnaUzW783e8wvJoyJtuSPtvg),Tonsfeldt_Untitled_Magenta_Plains_2_Corrected.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/zdDF5IwD8V2JtvWFbQ9GuQ/6MUHjfXECW7_ujxM6PhZoSeXWji-KK_xYVuabmZwPcnMwgB3jtA68Ja5DQ9bFqaFLop06uoKGteYGsowmorsZRCJltfxMiokDvIMgAZMvrXxqVjwGsgigz_U2J1vIfU0FXAM72ADAQ1krCJ2J9n61Q/wtW-PmqK_9Al0qSGc4Se_KScYYfZdvCFcckEHBZ0u9A)",Untitled,2021,"10 x 18.125"" x 2.75""","Fiberglass reinforced gypsum, urethane resin, pigments, inkjet dyes, television components, focus ring, turtle shell, c-print, displayport connector, block printing ink, spray paint, dried vegetation, epoxy putty.","Magenta Plains - Friends and Family - October 21
",
710,"NZ6_6986.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/FPiql_rmdfxDA3kjSVYpuA/BKdb9PTaXkhPvfs6-6J_uMvmYMqay__hnlUgBr9W3ScQJatnQJ0UpjDsn_5zv8B4fS7R4mFXmmGJcgP7aX_gAnJgUYuSP07JoA6VA5OFJbI/BelMIjTIHP0WwAywxIrZmwINQgKJBv4lhhc8uC76H4A),NZ6_6986-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/WNkrt4o12s_S7PqLYM946Q/w2M8Qhmx8oVuI1WLzpfC-QNe-WZROlUY_VZEPSf6jHhKQaLMkjd6LZFUs9F9JH_ukqPWP2xljcyqUQkVNnN2-MmP-3tWgXB8rucG9RtSyq0/78DzhInGgqI_JzQ6vpO-r_apqlhlRBCCEUJ_4EDA8qs)",Untitled,2021,"47.75 x 27.5 x 4""","Fiberglass Reinforced Gypsum, Fiberglass Cloth, Epoxy Resin, Urethane Resin, Pigments, Acrylic Paint, Dye Sublimation Print on Polyester Fabric, Chicken Feathers, Charcoal.",Art Basel Miami 2021,
709,"NZ6_6979.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/xtthtAAk7Ne97wckmrw5ZA/NxEnIVED2SQHTBmPNC-DgFV_v8VyiEUQbu4GBBaxdzoWTVXOVE8mYXnuj9OngkFtS3foFQKVgNEafA5QMUuisH4gM2h9Sp51HzIQvUxm8p0/wvOMuY3sFZo3ZYszYDingyrNRrxR9bnOQLl6Vv1MJeU),NZ6_6983-1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/br4oFR5LiSEJJihILEUcrw/hv3YOl3y3p9xtjreV2iHfTnCFwtX986nyL-hAp8rQPtkqIoTpxcIGiNfJeAZd74Tv56dCjkPtKtTpom-1KXZLmS6M7yzsTBq1-Ujnk0x-aI/GA8kU8guLcoIYNvbTgm0TK3_EJbL1vunDY7Obh_gXOU)",Untitled,2021,"45 x 25 x 2.75""","Fiberglass Reinforced Gypsum, Fiberglass Cloth, Epoxy Resin, Urethane Resin, Pigments, Acrylic Paint, Block Printing Ink, Cotton Fabric, Dye Sublimation Print on Polyester Fabric, Chicken Feathers, Earbuds, Wood, Charcoal.",,
819,"15.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/rN1PIcEQa0mOgkyzfwiYKw/bPav4PR3j18Qqe0AfdLKVJJwimAdZRHvsxv1Jq-v9ia7azFn3xVKk2OpgDEPSd_GskB3EIneOh514-ZMJZhviA/mCmAeZI5rWvj53Yzovz1VsXRTes8OSKQZpukTbXZtaY),16.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/3oyUop-_dpRnHL5AT5tMjQ/nij5fJHF_RkSIEp4ZT2oiA7pg-SQ2YlgfvQFxtGkgoOAZuEECgkcn2p8FsE-xT8oVmlCGDXt7NQSjblS7H8fkw/gbaV8gU0_jZ1GqzsuCzrXmipo8ZUo4sVRC_C040NPwc)","O, N, Ocean and Flowers",2019,Variable,"Scrap Steel, Copper Tubing, Vines, EPDM Rubber, Hydrocal, Pigmented Epoxy, Found Fabrics, Fiberglass, Carbon Fiber, Wire, Zip Ties",,
787,"5.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ns2Pr-29b9FJwMw2jTCltw/YpjoHsWST14ZVCRjvHhbaoo2ULDY1M2ERI5_-PA-Oh1OAoAn5M6dMhI8Nf5WgoJ4Uu9ZdMb7jVxv7mR7x023-g/NNYULZfUUZ1K0VFVe1KuMQVc800umqaxNCapcdx3p_0),6.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JGkNPaHOLgEjEKnWZHCrVA/DtIUynxkq8ypii29dqGy6GTfuZlB7p3869TOFCyNkBPbeRkjvkLpWMPSyP8_ELLxqitsx-GTHn96tPTl_yqxYg/5Q5tCdntbPs9LyQY0dSZjWsOFkG7qUeKbWgpBNI5UY8)",Untitled,2019,62.5 x 30.5 x 2 in,"Pigmented Epoxy Resin, Fiberglass Cloth, Fiberglass Reinforced Hydrocal, Pigment Inks, Dry Pigment, Stitched Fabrics, Television Components, Rubber Bands, Pigment Based Inkjet Prints transferred onto Hydrocal, Found C-print",,158.8 x 77.5 x 5.1 cm
786,"3.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Dg7tzMU-liugNrjjTDLnSw/ExwMUUFidL1DUuPd7D7PekEYP11RUKYJmEduEzw4qtXRsLpLfetHd2502AKhW73cW20_PP2e5k2K8jwXmUxItw/eiCYsHmWQL3lTojZAwauQULZB0dUuWsxiKuofopPh2w),4.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Qv8NkoOhTovv68x9FMa2LQ/gEVbAos_jPQVMKmvrAgAZdr5iYaNDPD7y3elrI3WQfG-KcWmcxkbNPFygkToumm2mz_U9L-nB8HsXu6GzrbZUA/-X9IAsPG0IACybt6LRb5xkPvTl5wsO4Ib4uAlHmfYPI)",Untitled,2019,64 x 32 x 2.25 in,"Pigmented Epoxy Resin, Fiberglass Cloth, Fiberglass Reinforced Hydrocal, Pigment Inks, Latex Paint, Elastic Ribbon, Nylon Cord, Printer component, Stitched Fabrics, Bee",,162.6 x 81.3 x 5.7 cm
785,"12.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/d-Pv0Zl5_PBt7nuBYpa7LA/2lzvrGg8ObeTz2SgQ_uiwjtL_Cd0Fq_sHfOaFhbBsRimDqjCAlIJttvzL5748luDdbeSxd3-3OqbMpvBjRK6ZA/D2G26v0ydrO29occ7YuppMOop4zLqk0e_KcE_HB8-24),13.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/4WTX70wPfRZ7giWuox8Hmw/Uk4fkZydhF8ARlr6EeKaNZ18oKZqC6PStbXe7TYuQzd3eVrSSvSdEa3JH1I2nasijY0qwL60vpXGCtwztYeEmw/h5RrVLVbxQg5vxR42fT0al4zwvHZVTNohp0Hc0qpnz4),14.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/G2FMccMkwqgJRUuhuRQYvQ/XwBcOSTcNW7ecVYy-anYkIZfsiczMwN9AqRAcyeLRwSvQOCxfpzPnctbylAW9YoMHYeTIUl-zqGRHJ02gs1VNg/KBhVNDULoxmYAN9eZJ0sT-gqET0wpYvHBeYyjbPi3RU)",Untitled,2019,9 x 52 x 26.5 in,"Fiberglass Reinforced Hydrocal, Pigment Inks, Graphite, Marker, Plasti Dip, Crib Spring Frame",,22.9 x 132.1 x 67.3 cm
783,8.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/hPEEcCaFCZ3hImZXmvhNKw/Py7XAVGQ3tMhal29_6KMRB3rZalAqYLk55xtAsoxtaq4Ttjwrs6JTVSmkFRcTwn_zVugb8DBwUt9jiNJ_QA-2A/jBhDVECXAdlzSHGERMsfJXR2ztY7Hpujt33Uaalh4AM),Viewer,2019,TV Dimensions: 48.5 x 28.5 x 3.5 in,Modified LCD Television and Digital Video,,123.2 x 72.4 x 8.9 cm
782,10.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ZCheXZ_DpZTj21KbOvD_cw/QDQbacPP_IXU0jfW0UhaRgWVqiukyptvHJZaAAxl1TstwCjD3yEBayvOTuM_t_gnx1ufpLgjaKB-iYLSnXf5Jg/oJ6NZyM2i0LuDmhSEhm8uEAvcFl1Mes5I7pJR9OVgjE),New Louvre,2019,54 x 36 x 1.25 in,UV Cured Pigment print and Inkjet print transfer on Fiberglass Reinforced Hydrocal,,
781,"18.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/4t4ougnxV1yx2AXd4M8mLQ/fr3gGRn4po3suZl2FGmT7faSyamchlHD4tBRSx-OLnInx5wfUySFUBrpvjYC81tVp7tyY77Kt1JklAg-AnIT2g/uGv9CPNKgkk40le9Y9flqWUvF8Bed5uTzDr8FM0b66s),19.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/-MzlQdkzoOir0zRUigAZoA/y8fI3F9iwViKFjYcX1ZwIbfdOd-rY16n1Bg_7OD8af1G7O3KecrspTNfE6UiRCAv-9nyDKIVXkN5mZ-MnzK2wQ/5r7aPvn_5CQRnmeYewk6UBVyASqAcLPljlvsaukza_U)",Untitled,2019,50 x 28.75 x 2 in,"Pigmented Epoxy Resin, Fiberglass Cloth, Fiberglass Reinforced Hydrocal, Pigment Inks,Dye-based,Inkjet Print on Paper,
Pigment-based Inkjet Prints Transferred onto Hydrocal, Printer Components, LED Lights, Wire Mesh Bird Feeder, Nylon Mesh, Wire",,127 x 73 x 5.1 cm
780,21.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/9ikMtb4Ce22t6ojy5Rq_4w/WaZHxsOA7z5nFYYKtZKM3ohDEU8csggFpRSNMsBJOcTfCIAJWkdhdszTNkEbmQMpvijjHxnFEi-WS1GSCXUBRA/i9rOgkVA0zQTls3BXGex9rhnx5HpEd-bX4ckAqiVBe4),Etihad Tower,2019,12 x 8.5 in,"Pigment-based Inkjet Prints Transferred onto Hydrocal, Printer Components, LED Lights, Wire Mesh Bird Feeder, Nylon Mesh, Wire",,
779,22.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JKzafp4xY86GJQt1wTw_cA/d2PcLx9LZlqVaYZsmA-1jufxa9uu30-_0u1ne44ymYGVU5YDKPCmD6AVS1mAEoHYy-bAcw9wP_K0OGETa1ejVQ/T4tHFJfxvH6lGzuyih9SeYkkMMJICuEC_C2ETismjeA),One of the Gang,2019,"9.25 x 12""",UV Cured Pigment Print on Fiberglass Reinforced Hydrocal,,
778,"24.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/8ySmE-NmHFuOjiiwtXP6yQ/Fwr9-aR7pHRSu6VO0t3otlu0Xj19Gg6rYWzGZ5VDUVedlpxewtFNIPjy4-ul7l3LwJJeGY-Ky02uPkzM52is5w/RA77qpvVTAQR9U-rFaXspSCZMop3nbIWN4qKF3elN9c),26.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/2e9m0-DbfprtExKaeiJqoQ/wLuUOEahuEWjkgha4bC6nKv-nacz7fRUPf8UDsI9p4nUDY0KtVtNDlf2iITyZimA9G7XppR-Wy7bsJVXaJVyaw/cSl4Xnfz35doWj6NXUKMiVGJEXrEa0POVpb2URNC80E),27.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/wmJ8Z-9RRQSHZLBGjfd31w/TGQsGa2xgAbBqsURmO6uZs6SwntMQlR6oTnpj_eGbOzvh1EJELoihECn3a--B4I-w9mV7l90shrzI73FX17l6g/2g-wz9weItVQnO2PBplqzNKF1N0mY3KmbszrzdKmLlo),25.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/La06FOTCswzMxqU8zHsz5Q/st3nTwCd8A93QtsXI3NYJPMBEIA_wyhpr53QiZthV3otZv4QLQJjXOkzvnDmI5YMjwRSY15UHRo3phtURixpng/urYTNXg0PPU4R9v_Yy0SnMtU1mDA4tWBTB3b5Xwnz4w)",Untitled,2019,37 x 54.5 x 35.5 in,"Foamcore maquette altered by the artist's son (Marker, Plasticine Clay, Clay, Epoxy Laminated Fiberglass, Toy Furniture, Found Fabrics), Moving Dolly, Crib,
Fiberglass Reinforced Hydrocal, Epoxy Resin, Fiberglass Cloth, Cotton Fabric, Pigment, Driftwood",,
777,28.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/z7fqXpsjKli6XpfvgWo1yQ/AYSUyJxXrCjdPGYSpc7lecY2EBKzs3S_ajxKen4M6UQrupKDD2rQIagVmgQxoSAGW0h98Y3-jXFRsCCp2gZg7g/x-zB01DUl63unc0QkHsjebR9sjkeFdctM-oR69qu5cA),"Kaleb, Sucker Grabbing",2019,24.25 x 30.75 in ,"UV cured pigment print, acrylic paint, marker, and stamps on fiberglass reinforced hydrocal",,
776,30.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/lzpoxTcxKVx2boEZbHzQWw/BVTVo3RcdICjM4KBngWv-TIkFnj-dBHCb3R394kG6I6xiVayilEbb1ZQY5qICN4nsYSTag5iSYAPrHEPxgYsoQ/Y7PrD9I37hhJioVAAYdryaa8OfB7vxyXOzSDzDekKhI),"Raindrops, Tablet Reflection",2019,"19 x 10.375""","Hydrocal, pigment inks	",,
775,"32.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/o7NhxiQFq2zBh1VeavfWeA/OvX1Om7cHsx0FFw1s-Igf_QrY-BkyfrBuKrCd7ZqYJxtvoCSnESSczCAlSvimz0i3s9WsVJlb2kagQzEaVrB3Q/6X8E9-pmjGTx5717dqVDNycprrB3Q68f14W81WP5b7E),33.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/vLC3-nh_3T66aE-Np7jJLQ/LMHwukAcCxNhOuYqV-l8ehspHvFI2viPE5Q9k6H0AAvq5WyJzs0nQv9Be1N6kK7I8SKU2mJMVjfZ899MSa9C2g/Ppgi1KDWDxHEd7DSIxQq1T9gukBmaw0uPOz8CBa7pR8)",Untitled,2019,51 x 27.5 x 2 in,"Pigmented Epoxy Resin, Fiberglass Cloth, Fiberglass Reinforced Hydrocal, Inkjet print transfer, Infant Changing Pad Cover, Steel, Pigment Based Inkjet Print on Hydrographic Film on Urethane Foam, Wire Mesh Bird Feeder, Band-Aid",,
790,"SP-TONSFELDTJ686a.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/mMBX2M8niafJkOcySzb30A/YOoHxxf9a5XV_r1TChhzOdILsR-i9tTPnj6ihkHmet5uhwsLzDWwRvagDzVvomyruZJI3mH6e9C-uV1au5Amh0efPGPPXRgcTnTHJMB4jaw/ZRRx4BC8eB3uFHBM_MqT7758d_rndf1C1gITlX7ZwPI),SP-TONSFELDTJ686b (2).jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/WZUxIZrBM85EfCkTT6jzFA/es90YmixmCHSwpbaxX-UIy2yzKj6y5ld6INrxvhp7T7OqcY2XwBeyL8m__wGodIPiMehpozK5hiUkAsaEmipsguZy-a7KinOLmVTo2wvMCk/WoyiTl1_Sx46bqv4SgIlNPLs1jPUHFcpuLbtP-7rLOY)",Untitled,2018,27.25 x 48.5 x 2.25,"epoxy resin, fiberglass cloth, hydrocal, urethane resin, pigment inks on hydrographic film, urethane foam, found objects, pigments",,69.2 x 123.2 x 5.7  
